6,3,2
7,3,6
8,3,8
9,3,13
10,3,19
11,3,24
12,3,25
13,3,27
14,3,28
15,3,30
16,3,31
17,3,32
18,4,3
19,4,4
20,4,6
21,4,7
22,4,8
23,4,11
24,4,12
25,4,13
26,4,30
27,4,32
28,5,4
29,5,6
30,5,8
31,5,11
32,5,13
33,5,17
34,5,18
35,5,19
36,5,20
37,5,21
38,5,22
39,5,23
40,5,27
41,5,29
42,5,30
43,5,31
44,5,32
45,6,1
46,6,2
47,6,3
48,6,4
49,6,11
50,6,12
51,6,13
52,6,15
53,6,17
54,6,18
55,6,27
56,7,11
57,7,18
58,7,19
59,7,25
60,7,30
61,8,1
62,8,3
63,8,6
64,8,7
65,8,9
66,8,10
67,8,13
68,8,14
69,8,16
70,8,19
71,8,21
72,8,23
73,8,24
74,9,9
75,9,10
76,9,13
77,9,14
78,9,16
79,9,19
80,9,23
81,9,28
82,9,30
83,9,32
84,10,1
85,10,6
86,10,7
87,10,13
88,10,23
89,10,24
90,10,30
91,10,32
92,11,11
93,11,19
94,11,23
95,11,26
96,11,29
97,11,30
98,12,6
99,12,8
100,12,11
101,12,12
102,12,13
103,12,17
104,12,18
105,12,19
106,12,20
107,12,23
108,12,24
109,12,27
110,12,29
111,12,30
112,13,6
113,13,7
114,13,13
115,13,15
116,13,19
117,13,23
118,13,27
119,13,28
120,13,30
121,13,32
122,14,3
123,14,6
124,14,7
125,14,12
126,14,17
127,14,19
128,14,23
129,15,1
130,15,2
131,15,3
132,15,9
133,15,10
134,15,11
135,15,13
136,15,14
137,15,19
138,15,21
139,15,23
140,15,25
141,15,30
142,16,11
143,16,13
144,16,19
145,16,26
146,16,27
147,16,30
148,16,31
149,16,32
150,17,2
151,17,6
152,17,11
153,17,17
154,17,22
155,17,25
156,17,26
157,17,27
158,17,29
159,17,30
160,17,32
161,18,1
162,18,2
163,18,6
164,18,7
165,18,9
166,18,13
167,18,15
168,18,16
169,18,19
170,18,21
171,18,23
172,18,28
173,18,30
174,18,31
175,19,6
176,19,9
177,19,14
178,19,19
179,19,23
180,19,27
181,19,30
182,19,31
183,19,32
184,20,9
185,20,10
186,20,11
187,20,19
188,20,28
189,20,32
190,21,2
191,21,4
192,21,5
193,21,6
194,21,7
195,21,13
196,21,28
197,21,32
198,22,6
199,22,7
200,22,8
201,22,12
202,22,13
203,22,16
204,22,19
205,22,21
206,22,23
207,22,28
208,22,30
209,23,1
210,23,3
211,23,6
212,23,7
213,23,9
214,23,10
215,23,13
216,23,14
217,23,16
218,23,19
219,23,21
220,23,23
221,23,24
222,23,28
223,23,30
224,24,1
225,24,2
226,24,3
227,24,6
228,24,7
229,24,8
230,24,12
231,24,13
232,24,19
233,24,22
234,24,23
235,24,28
236,24,29
237,24,30
238,24,31
239,24,32
240,25,2
241,25,18
242,25,19
243,25,30
244,25,32
245,26,6
246,26,9
247,26,10
248,26,11
249,26,13
250,26,14
251,26,20
252,26,21
253,26,24
254,26,27
255,26,29
256,26,30
257,26,32
258,27,1
259,27,2
260,27,3
261,27,6
262,27,7
263,27,11
264,27,12
265,27,13
266,27,14
267,27,15
268,27,17
269,27,19
270,27,20
271,27,21
272,27,23
273,27,24
274,27,26
275,27,27
276,27,28
277,27,29
278,27,30
279,28,6
280,28,8
281,28,11
282,28,13
283,28,20
284,28,24
285,28,26
286,28,27
287,28,30
288,29,6
289,29,9
290,29,10
291,29,11
292,29,16
293,29,18
294,29,19
295,29,23
296,29,24
297,29,25
298,29,26
299,29,27
300,29,30
301,29,31
302,29,32
303,30,6
304,30,9
305,30,10
306,30,13
307,30,14
308,30,24
309,30,27
310,30,30
311,30,32
312,31,1
313,31,6
314,31,12
315,31,13
316,31,16
317,31,23
318,31,24
319,31,27
320,31,30
321,31,31
322,32,1
323,32,2
324,32,6
325,32,8
326,32,9
327,32,11
328,32,13
329,32,17
330,32,19
331,32,20
332,32,23
333,32,24
334,32,26
335,32,27
336,32,29
337,32,30
338,33,6
339,33,11
340,33,12
341,33,13
342,33,14
343,33,15
344,33,16
345,33,19
346,33,24
347,33,27
348,33,28
349,33,30
350,33,31
351,34,1
352,34,2
353,34,11
354,34,12
355,34,13
356,34,17
357,34,19
358,34,20
359,34,30
360,35,1
361,35,2
362,35,6
363,35,7
364,35,17
365,35,26
366,35,27
367,35,30
368,35,32
369,36,1
370,36,3
371,36,6
372,36,7
373,36,8
374,36,9
375,36,11
376,36,12
377,36,13
378,36,14
379,36,15
380,36,17
381,36,19
382,36,23
383,36,24
384,36,25
385,36,29
386,36,30
387,36,31
388,36,32
389,37,1
390,37,2
391,37,3
392,37,6
393,37,7
394,37,8
395,37,13
396,37,16
397,37,18
398,37,19
399,37,23
400,37,28
401,37,30
402,37,31
403,38,6
404,38,11
405,38,13
406,38,15
407,38,16
408,38,20
409,38,27
410,38,29
411,38,30
412,38,32
413,39,1
414,39,2
415,39,6
416,39,9
417,39,10
418,39,11
419,39,13
420,39,14
421,39,16
422,39,19
423,39,26
424,39,27
425,39,28
426,39,29
427,39,30
428,39,32
429,40,3
430,40,6
431,40,9
432,40,13
433,40,18
434,40,19
435,40,21
436,40,24
437,40,25
438,40,27
439,40,28
440,40,30
441,40,31
442,41,2
443,41,3
444,41,6
445,41,8
446,41,9
447,41,11
448,41,13
449,41,14
450,41,17
451,41,19
452,41,20
453,41,22
454,41,24
455,41,25
456,41,27
457,41,30
458,41,32
459,42,1
460,42,6
461,42,10
462,42,14
463,42,16
464,42,19
465,42,23
466,42,24
467,42,27
468,42,28
469,42,32
470,43,6
471,43,7
472,43,26
473,43,27
474,44,1
475,44,2
476,44,3
477,44,4
478,44,5
479,44,6
480,44,7
481,44,10
482,44,11
483,44,18
484,44,19
485,44,21
486,44,24
487,44,30
488,44,31
489,45,2
490,45,4
491,45,6
492,45,7
493,45,8
494,45,9
495,45,13
496,45,14
497,45,27
498,45,28
499,45,30
500,45,32
501,46,2
502,46,6
503,46,8
504,46,12
505,46,13
506,46,17
507,46,22
508,46,23
509,46,27
510,46,30
511,46,32
512,47,1
513,47,2
514,47,3
515,47,5
516,47,6
517,47,8
518,47,11
519,47,12
520,47,15
521,47,18
522,47,23
523,47,26
524,47,27
525,47,28
526,47,29
527,47,30
528,47,31
529,47,32
530,48,1
531,48,2
532,48,3
533,48,4
534,48,5
535,48,6
536,48,7
537,48,18
538,48,20
539,48,21
540,48,23
541,48,24
542,48,26
543,48,28
544,48,30
545,48,32
546,49,1
547,49,7
548,49,11
549,49,12
550,49,13
551,49,16
552,49,17
553,49,18
554,49,19
555,49,21
556,49,24
557,49,26
558,49,27
559,49,30
560,49,31
561,49,32
562,50,6
563,50,8
564,50,11
565,50,13
566,50,27
567,50,29
568,50,30
569,50,32
570,51,2
571,51,6
572,51,8
573,51,13
574,51,19
575,51,20
576,51,24
577,51,29
578,52,6
579,52,11
580,52,13
581,52,27
582,52,30
583,52,32
584,53,2
585,53,4
586,53,6
587,53,9
588,53,10
589,53,11
590,53,13
591,53,14
592,53,18
593,53,24
594,53,26
595,53,27
596,53,28
597,53,30
598,53,31
599,53,32
600,54,2
601,54,3
602,54,4
603,54,5
604,54,6
605,54,7
606,54,9
607,54,10
608,54,13
609,54,14
610,54,16
611,54,20
612,54,23
613,54,24
614,54,28
615,54,30
616,54,32
617,55,1
618,55,2
619,55,6
620,55,10
621,55,11
622,55,13
623,55,17
624,55,19
625,55,20
626,55,21
627,55,22
628,55,23
629,55,24
630,55,27
631,55,28
632,55,29
633,55,30
634,55,31
635,56,3
636,56,9
637,56,11
638,56,12
639,56,13
640,56,14
641,56,16
642,56,17
643,56,18
644,56,19
645,56,20
646,56,21
647,56,23
648,56,24
649,56,29
650,56,30
651,57,1
652,57,3
653,57,5
654,57,10
655,57,11
656,57,13
657,57,17
658,57,19
659,57,20
660,57,21
661,57,23
662,57,24
663,57,29
664,57,30
665,58,1
666,58,2
667,58,6
668,58,7
669,58,10
670,58,12
671,58,13
672,58,19
673,58,20
674,58,28
675,58,30
676,58,31
677,58,32
678,59,2
679,59,3
680,59,4
681,59,6
682,59,7
683,59,8
684,59,11
685,59,13
686,59,15
687,59,17
688,59,23
689,59,29
690,59,30
691,60,1
692,60,2
693,60,6
694,60,11
695,60,17
696,60,18
697,60,19
698,60,23
699,60,26
700,60,27
701,60,29
702,60,30
703,60,32
704,61,6
705,61,9
706,61,10
707,61,12
708,61,13
709,61,14
710,61,19
711,61,23
712,61,27
713,61,28
714,61,30
715,62,1
716,62,2
717,62,3
718,62,11
719,62,12
720,62,17
721,63,1
722,63,2
723,63,3
724,63,4
725,63,5
726,63,6
727,63,7
728,63,8
729,63,11
730,63,12
731,63,13
732,63,17
733,63,18
734,63,19
735,63,21
736,63,22
737,63,24
738,63,28
739,63,29
740,63,30
741,64,5
742,64,6
743,64,7
744,64,8
745,64,16
746,64,23
747,64,30
748,64,32
749,65,1
750,65,2
751,65,3
752,65,4
753,65,5
754,65,6
755,65,7
756,65,12
757,65,13
758,65,16
759,65,19
760,65,23
761,65,24
762,65,28
763,65,30
764,65,31
765,66,1
766,66,6
767,66,8
768,66,15
769,66,16
770,66,23
771,66,24
772,66,28
773,66,30
774,66,31
775,67,6
776,67,9
777,67,10
778,67,13
779,67,14
780,67,27
781,67,28
782,67,29
783,67,30
784,67,31
785,67,32
786,68,1
787,68,6
788,68,12
789,69,4
790,69,5
791,69,6
792,69,12
793,69,16
794,69,23
795,69,24
796,69,28
797,69,30
798,70,4
799,70,8
800,70,13
801,70,20
802,70,25
803,70,30
804,70,32
805,71,4
806,71,6
807,71,8
808,71,10
809,71,13
810,71,15
811,71,18
812,71,19
813,71,23
814,71,28
815,71,30
816,71,32
817,72,9
818,72,10
819,72,14
820,72,26
821,72,27
822,72,30
823,72,32
824,73,15
825,73,16
826,73,19
827,73,24
828,73,27
829,73,30
830,73,31
831,74,1
832,74,3
833,74,6
834,74,8
835,74,12
836,74,15
837,74,16
838,74,24
839,74,26
840,74,27
841,74,28
842,74,30
843,74,32
844,75,6
845,75,19
846,75,23
847,75,30
848,75,31
849,76,1
850,76,3
851,76,6
852,76,7
853,76,12
854,76,13
855,76,16
856,76,18
857,76,19
858,76,20
859,76,24
860,76,27
861,76,28
862,76,30
863,76,32
864,77,1
865,77,3
866,77,6
867,77,8
868,77,12
869,77,13
870,77,16
871,77,19
872,77,21
873,77,24
874,77,30
875,77,31
876,78,1
877,78,2
878,78,3
879,78,6
880,78,7
881,78,8
882,78,9
883,78,12
884,78,13
885,78,14
886,78,16
887,78,17
888,78,18
889,78,19
890,78,21
891,78,23
892,78,24
893,78,27
894,78,28
895,78,29
896,78,30
897,78,32
898,79,3
899,79,6
900,79,7
901,79,16
902,79,24
903,79,27
904,79,28
905,79,30
906,79,31
907,80,1
908,80,9
909,80,10
910,80,11
911,80,12
912,80,13
913,80,17
914,80,19
915,80,20
916,80,24
917,80,27
918,80,29
919,80,30
920,81,2
921,81,6
922,81,7
923,81,8
924,81,9
925,81,10
926,81,11
927,81,12
928,81,13
929,81,14
930,81,17
931,81,19
932,81,24
933,81,25
934,81,28
935,81,29
936,81,30
937,81,31
938,82,1
939,82,3
940,82,6
941,82,8
942,82,13
943,82,15
944,82,16
945,82,19
946,82,23
947,82,27
948,82,28
949,82,30
950,82,31
951,82,32
952,83,1
953,83,2
954,83,3
955,83,6
956,83,15
957,83,19
958,83,20
959,83,23
960,83,24
961,83,27
962,83,30
963,83,31
964,83,32
965,84,6
966,84,7
967,84,8
968,84,13
969,84,15
970,84,16
971,84,20
972,84,23
973,84,24
974,84,28
975,84,30
976,84,31
977,85,1
978,85,2
979,85,6
980,85,11
981,85,13
982,85,17
983,85,18
984,85,19
985,85,23
986,85,25
987,85,30
988,85,32
989,86,6
990,86,9
991,86,13
992,86,14
993,86,15
994,86,16
995,86,19
996,86,29
997,86,30
998,86,31
999,86,32
1000,87,1
1001,87,2
1002,87,3
1003,87,6
1004,87,7
1005,87,9
1006,87,10
1007,87,11
1008,87,12
1009,87,13
1010,87,19
1011,87,23
1012,87,27
1013,87,28
1014,87,29
1015,87,30
1016,87,32
1017,88,1
1018,88,4
1019,88,5
1020,88,6
1021,88,7
1022,88,17
1023,88,19
1024,88,21
1025,88,23
1026,88,24
1027,88,27
1028,88,28
1029,88,29
1030,88,30
1031,89,1
1032,89,2
1033,89,3
1034,89,4
1035,89,5
1036,89,6
1037,89,7
1038,89,8
1039,89,9
1040,89,10
1041,89,11
1042,89,12
1043,89,13
1044,89,14
1045,89,15
1046,89,16
1047,89,17
1048,89,18
1049,89,19
1050,89,20
1051,89,21
1052,89,22
1053,89,23
1054,89,24
1055,89,28
1056,89,29
1057,89,30
1058,89,31
1059,90,1
1060,90,2
1061,90,3
1062,90,6
1063,90,8
1064,90,12
1065,90,13
1066,90,15
1067,90,20
1068,90,24
1069,90,27
1070,90,29
1071,90,30
1072,90,31
1073,91,1
1074,91,3
1075,91,6
1076,91,9
1077,91,11
1078,91,12
1079,91,13
1080,91,18
1081,91,20
1082,91,22
1083,91,26
1084,91,27
1085,91,30
1086,91,32
1087,92,11
1088,92,13
1089,92,17
1090,92,29
1091,92,30
1092,93,6
1093,93,13
1094,93,14
1095,93,18
1096,93,19
1097,93,23
1098,93,27
1099,93,30
1100,94,7
1101,94,9
1102,94,13
1103,94,14
1104,94,19
1105,94,20
1106,94,23
1107,94,30
1108,94,31
1109,95,1
1110,95,11
1111,95,12
1112,95,13
1113,95,17
1114,95,18
1115,95,19
1116,95,22
1117,95,29
1118,95,30
1119,96,4
1120,96,5
1121,96,6
1122,96,7
1123,96,12
1124,96,16
1125,96,19
1126,96,23
1127,96,24
1128,96,28
1129,96,30
1130,96,31
1131,97,6
1132,97,7
1133,97,13
1134,97,16
1135,97,19
1136,97,28
1137,97,30
1138,98,1
1139,98,2
1140,98,3
1141,98,6
1142,98,7
1143,98,12
1144,98,13
1145,98,16
1146,98,19
1147,98,23
1148,98,28
1149,98,30
1150,98,31
1151,98,32
1152,99,10
1153,99,14
1154,99,24
1155,99,30
1156,100,4
1157,100,6
1158,100,7
1159,100,13
1160,100,18
1161,100,19
1162,100,24
1163,100,28
1164,100,32
1165,101,7
1166,101,12
1167,101,13
1168,101,19
1169,101,23
1170,101,24
1171,101,28
1172,101,30
1173,101,31
1174,102,2
1175,102,4
1176,102,5
1177,102,6
1178,102,10
1179,102,12
1180,102,13
1181,102,19
1182,102,23
1183,102,27
1184,102,30
1185,102,32
1186,103,6
1187,103,7
1188,103,9
1189,103,10
1190,103,13
1191,103,14
1192,103,18
1193,103,19
1194,103,21
1195,103,23
1196,103,27
1197,103,30
1198,104,1
1199,104,3
1200,104,6
1201,104,11
1202,104,12
1203,104,23
1204,104,30
1205,105,1
1206,105,2
1207,105,3
1208,105,4
1209,105,5
1210,105,6
1211,105,7
1212,105,9
1213,105,10
1214,105,11
1215,105,12
1216,105,13
1217,105,14
1218,105,15
1219,105,17
1220,105,19
1221,105,20
1222,105,21
1223,105,24
1224,105,29
1225,105,30
1226,106,1
1227,106,2
1228,106,3
1229,106,6
1230,106,7
1231,106,11
1232,106,12
1233,106,13
1234,106,15
1235,106,16
1236,106,18
1237,106,19
1238,106,20
1239,106,21
1240,106,23
1241,106,26
1242,106,27
1243,106,28
1244,106,29
1245,106,30
1246,107,1
1247,107,2
1248,107,3
1249,107,8
1250,107,12
1251,107,15
1252,107,16
1253,107,17
1254,107,30
1255,108,1
1256,108,10
1257,108,19
1258,108,23
1259,108,24
1260,108,28
1261,108,32
1262,109,1
1263,109,2
1264,109,6
1265,109,7
1266,109,8
1267,109,13
1268,109,19
1269,109,23
1270,109,28
1271,109,30
1272,110,3
1273,110,6
1274,110,9
1275,110,10
1276,110,11
1277,110,14
1278,110,16
1279,110,17
1280,110,18
1281,110,19
1282,110,22
1283,110,24
1284,110,29
1285,110,30
1286,110,31
1287,110,32
1288,111,6
1289,111,7
1290,111,13
1291,111,21
1292,111,22
1293,111,23
1294,111,27
1295,112,3
1296,112,6
1297,112,7
1298,112,8
1299,112,16
1300,112,28
1301,112,30
1302,113,2
1303,113,6
1304,113,9
1305,113,12
