3,3,1
4,3,3
5,3,4
6,3,5
7,3,7
8,3,8
9,4,3
10,4,5
11,4,8
12,4,9
13,4,11
14,5,2
15,5,3
16,5,5
17,5,7
18,5,8
19,6,1
20,6,2
21,6,5
22,6,9
23,7,1
24,7,2
25,7,3
26,7,7
27,7,8
28,7,11
29,8,1
30,8,2
31,8,3
32,8,7
33,8,11
34,9,3
35,9,7
36,9,8
37,10,1
38,10,2
39,10,3
40,10,7
41,10,8
42,11,2
43,11,3
44,11,4
45,11,5
46,11,6
47,11,7
48,11,8
49,11,9
50,12,3
51,12,4
52,12,7
53,12,8
54,12,9
55,13,1
56,13,2
57,13,3
58,13,7
59,13,8
60,14,2
61,14,3
62,14,6
63,14,7
64,14,8
65,14,9
66,14,11
67,15,2
68,15,3
69,15,6
70,15,7
71,16,3
72,16,4
73,16,7
74,16,8
75,17,3
76,17,4
77,17,7
78,17,8
79,17,11
80,18,1
81,18,2
82,18,3
83,18,6
84,18,7
85,18,8
86,18,9
87,18,11
88,19,3
89,19,9
90,20,1
91,20,3
92,20,4
93,20,5
94,20,7
95,20,8
96,20,9
97,21,2
98,21,3
99,21,4
100,21,5
101,21,6
102,21,7
103,21,8
104,21,9
105,21,10
106,21,11
107,22,2
108,22,3
109,22,6
110,22,7
111,22,8
112,22,9
113,22,11
114,23,1
115,23,2
116,23,3
117,23,6
118,23,11
119,24,1
120,24,2
121,24,3
122,24,5
123,24,8
124,24,9
125,24,11
126,25,3
127,25,4
128,25,5
129,25,7
130,25,8
131,25,9
132,26,2
133,26,3
134,26,4
135,26,5
136,26,7
137,26,8
138,27,1
139,27,3
140,27,4
141,27,11
142,28,3
143,28,4
144,28,7
145,29,3
146,29,4
147,29,6
148,29,7
149,29,8
150,29,9
151,30,2
152,30,4
153,30,5
154,30,8
155,30,9
156,30,11
157,31,3
158,31,6
159,31,7
160,31,8
161,31,10
162,31,11
163,32,3
164,32,4
165,32,6
166,32,7
167,32,8
168,32,9
169,33,2
170,33,3
171,33,5
172,33,6
173,33,9
174,33,11
175,34,3
176,34,4
177,34,7
178,34,8
179,34,9
180,35,1
181,35,2
182,35,3
183,35,4
184,35,7
185,35,8
186,35,11
187,36,2
188,36,3
189,36,7
190,36,8
191,36,9
192,37,3
193,37,4
194,37,5
195,37,8
196,37,11
197,38,3
198,38,4
199,38,6
200,38,11
201,39,2
202,39,3
203,39,4
204,39,5
205,39,6
206,39,7
207,39,8
208,39,11
209,40,3
210,40,6
211,40,9
212,40,11
213,41,2
214,41,3
215,41,4
216,41,7
217,41,8
218,41,9
219,41,11
220,42,1
221,42,2
222,42,3
223,42,4
224,42,6
225,42,7
226,42,8
227,42,9
228,43,2
229,43,3
230,43,9
231,43,11
232,44,2
233,44,3
234,44,5
235,44,6
236,44,9
237,44,10
238,44,11
239,45,1
240,45,2
241,45,3
